issueType,status_issues,priority,storyPoint,issueLinks,blockedBy,blocks,votes,watchcount,subtasks,status_summary,priorityId,initialStoryPoint,currentStoryPoint,assignee_summary,sprintId,sprintName,sprintState,sprintStartDate,sprintEndDate,totalNumberOfIssues,completedIssuesCount,puntedIssues,issuesNotCompletedInCurrentSprint,completedIssuesEstimateSum,puntedIssuesEstimateSum,NoOfDevelopers,SprintLength
Story,Done,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Punted,4.0,0.0,0.0,eric.bottard,98.0,Sprint 59,CLOSED,5-Oct-15,17-Oct-15,59.0,17.0,21.0,0.0,41.0,85.0,15.0,11.0
Story,Done,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,0.0,0.0,eric.bottard,99.0,Sprint 60,CLOSED,19-Oct-15,31-Oct-15,70.0,27.0,21.0,0.0,78.0,77.0,13.0,11.0
Story,Done,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,2.0,2.0,jvalkeal,99.0,Sprint 60,CLOSED,19-Oct-15,31-Oct-15,70.0,27.0,21.0,0.0,78.0,77.0,13.0,11.0
Story,Done,4.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,Punted,4.0,3.0,3.0,thomas.risberg,96.0,Sprint 58,CLOSED,21-Sep-15,3-Oct-15,59.0,21.0,19.0,0.0,69.0,58.0,13.0,11.0
Story,Done,4.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,Punted,4.0,3.0,3.0,thomas.risberg,98.0,Sprint 59,CLOSED,5-Oct-15,17-Oct-15,59.0,17.0,21.0,0.0,41.0,85.0,15.0,11.0
Story,Done,4.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,3.0,3.0,thomas.risberg,99.0,Sprint 60,CLOSED,19-Oct-15,31-Oct-15,70.0,27.0,21.0,0.0,78.0,77.0,13.0,11.0
Story,Done,4.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,3.0,3.0,hillert,99.0,Sprint 60,CLOSED,19-Oct-15,31-Oct-15,70.0,27.0,21.0,0.0,78.0,77.0,13.0,11.0
Story,Done,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,Punted,4.0,3.0,3.0,hillert,98.0,Sprint 59,CLOSED,5-Oct-15,17-Oct-15,59.0,17.0,21.0,0.0,41.0,85.0,15.0,11.0
Story,Done,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,1.0,1.0,hillert,99.0,Sprint 60,CLOSED,19-Oct-15,31-Oct-15,70.0,27.0,21.0,0.0,78.0,77.0,13.0,11.0
Story,Done,4.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,5.0,5.0,hillert,99.0,Sprint 60,CLOSED,19-Oct-15,31-Oct-15,70.0,27.0,21.0,0.0,78.0,77.0,13.0,11.0
Story,Done,4.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,5.0,5.0,hillert,99.0,Sprint 60,CLOSED,19-Oct-15,31-Oct-15,70.0,27.0,21.0,0.0,78.0,77.0,13.0,11.0
Story,Done,4.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,5.0,5.0,hillert,99.0,Sprint 60,CLOSED,19-Oct-15,31-Oct-15,70.0,27.0,21.0,0.0,78.0,77.0,13.0,11.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,3.0,3.0,iperumal,99.0,Sprint 60,CLOSED,19-Oct-15,31-Oct-15,70.0,27.0,21.0,0.0,78.0,77.0,13.0,11.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,3.0,3.0,grussell,99.0,Sprint 60,CLOSED,19-Oct-15,31-Oct-15,70.0,27.0,21.0,0.0,78.0,77.0,13.0,11.0
Story,Done,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,Punted,3.0,3.0,3.0,jvalkeal,98.0,Sprint 59,CLOSED,5-Oct-15,17-Oct-15,59.0,17.0,21.0,0.0,41.0,85.0,15.0,11.0
Story,Done,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,3.0,3.0,3.0,jvalkeal,99.0,Sprint 60,CLOSED,19-Oct-15,31-Oct-15,70.0,27.0,21.0,0.0,78.0,77.0,13.0,11.0
Story,Done,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,1.0,1.0,mark.pollack,99.0,Sprint 60,CLOSED,19-Oct-15,31-Oct-15,70.0,27.0,21.0,0.0,78.0,77.0,13.0,11.0
Bug,Done,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,5.0,0.0,0.0,mark.pollack,99.0,Sprint 60,CLOSED,19-Oct-15,31-Oct-15,70.0,27.0,21.0,0.0,78.0,77.0,13.0,11.0
Story,Done,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,1.0,1.0,eric.bottard,99.0,Sprint 60,CLOSED,19-Oct-15,31-Oct-15,70.0,27.0,21.0,0.0,78.0,77.0,13.0,11.0
Story,Done,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,1.0,1.0,aclement,99.0,Sprint 60,CLOSED,19-Oct-15,31-Oct-15,70.0,27.0,21.0,0.0,78.0,77.0,13.0,11.0
Story,Done,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,1.0,1.0,grussell,99.0,Sprint 60,CLOSED,19-Oct-15,31-Oct-15,70.0,27.0,21.0,0.0,78.0,77.0,13.0,11.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,2.0,3.0,grussell,99.0,Sprint 60,CLOSED,19-Oct-15,31-Oct-15,70.0,27.0,21.0,0.0,78.0,77.0,13.0,11.0
