entity_id;area;type;status;state;priority;ticket_number;name;create_date;created_by;update_date;updated_by;parent_ticket_id;assignee;owner;due_date;rank;estimation;spent;workgroup;resolution
4643850;Система.Вики;Задача;Закрыто;Normal;Средний;PPWI-5606;[TL] Поставка;2024-07-31 07:43:42.723018;И. К.;2024-09-04 12:41:49.752099;И. К.;;И. К.;И. М.;;0|qof8r8:;14400;;Линейная деятельность;Готово
4643993;Система.Вики;Задача;Закрыто;Normal;Средний;PPWI-5607;[TL] Excalidraw;2024-07-31 07:46:36.638409;И. К.;2024-09-04 12:41:49.752894;И. К.;;И. К.;И. М.;;0|qof7xo:;57600;;Линейная деятельность;Готово
4644003;Система.Вики;Задача;Закрыто;Normal;Средний;PPWI-5608;[TL] Редактор 2.0;2024-07-31 07:46:49.819140;И. К.;2024-09-04 12:41:49.753662;И. К.;;И. К.;И. М.;;0|qof7vw:;57600;;Линейная деятельность;Готово
4645796;Управление релизами изменениями;Подзадача;Закрыто;Normal;Высокий;PPRC-2388;[PPPL][FE] Доработка документации после изменения контракта;2024-07-31 08:22:12.996450;Е. Ш.;2024-09-10 11:15:03.740687;Е. Ш.;4460783;Е. Ш.;Е. Ш.;;0|qoexpo:;;;;Готово
4646129;Система.Вики;Задача;Закрыто;Normal;Средний;PPWI-5609;[BA] Подготовка к ассессменту;2024-07-31 08:28:05.360973;А. П.;2024-08-13 15:25:25.511364;А. П.;;А. П.;А. П.;;0|qoevt0:;57600;57600;Линейная деятельность;Готово
4646403;Система.Таск-трекер;Подзадача;Закрыто;Normal;Высокий;PPTS-8035;[BA] Дашборд. Создание виджета на дашборде;2024-07-31 08:33:47.252693;А. А.;2024-08-05 09:41:17.841638;А. А.;4335026;;А. А.;;0|qoeu7g:;57600;;;Дубликат
4646884;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7637;[QA] Регресс PPAR-2024.3-02;2024-07-31 08:43:30.760627;Д. П.;2024-08-09 08:49:06.744434;Д. П.;85537;Д. П.;Н. С.;;0|qoeris:;86400;86400;Новая функциональность;Готово
4646899;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7638;[QA] Регресс PPAR-2024.3-02;2024-07-31 08:43:45.004043;Д. П.;2024-08-13 14:20:42.251498;В. Д.;85537;В. Д.;Н. С.;;0|qoerfw:;86400;86400;Новая функциональность;Готово
4646909;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7639;[QA] Регресс PPAR-2024.3-02;2024-07-31 08:43:59.295741;Д. П.;2024-08-09 14:09:47.864398;Т. Ч.;85537;Т. Ч.;Н. С.;;0|qoerdw:;86400;86400;Новая функциональность;Готово
4646945;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7640;[SA] Юр.док. Проработка метода получения компонента Справочник и доработка получения справочников;2024-07-31 08:44:59.291489;М. Б.;2024-08-12 04:54:07.547628;М. Б.;4234363;М. Б.;М. Б.;;0|qoer6s:;28800;28800;Новая функциональность;Готово
4647096;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7641;[QA] Тестирование стики хэдера (ретест таблиц);2024-07-31 08:47:41.708488;Д. П.;2024-08-13 14:20:33.812695;В. Д.;85537;В. Д.;Н. С.;;0|qoeqbw:;57600;57600;Новая функциональность;Готово
4647322;Система. Движок;Задача;Закрыто;Normal;Средний;PPFW-2794;[UX] Администрирование пространств – дизайн решений;2024-07-31 08:51:33.462351;М. Я.;2024-10-08 08:56:02.216167;М. Я.;;М. Я.;М. Я.;;0|qoep3o:;86400;;Линейная деятельность;Готово
4647831;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7642;[QA] Работа с инцидентами;2024-07-31 09:00:38.203204;Д. П.;2024-08-13 15:52:49.090352;Р. Е.;85537;Д. П.;Н. С.;;0|qoemb0:;28800;28800;Новая функциональность;Готово
4647931;Система.Таск-трекер;Подзадача;Закрыто;Normal;Средний;PPTS-8036;[UX] Финополис;2024-07-31 09:02:32.944341;А. А.;2024-08-14 08:22:59.798370;А. А.;4337598;С. А.;А. А.;7/26/24;0|qoelro:;144000;;;Готово
4648047;Система. Движок;Задача;Закрыто;Normal;Средний;PPFW-2795;[UX] Конструктор гибких экранов – обновление компонентов;2024-07-31 09:04:53.576618;М. Я.;2024-09-24 08:34:27.557022;Д. Б.;;Д. Б.;М. Я.;;0|qoel3w:;86400;;Линейная деятельность;
4648152;Система.Таск-трекер;Задача;Закрыто;Normal;Средний;PPTS-8037;[AQA] API v1. QL. Часть 4;2024-07-31 09:06:47.764060;Д. М.;2024-08-12 10:06:45.383310;Д. М.;;Д. М.;Д. М.;;0|qoekj0:;115200;115200;Линейная деятельность;Готово
4648219;Система.Таск-трекер;Задача;Закрыто;Normal;Средний;PPTS-8038;[AQA] API v1. QL. Часть 5;2024-07-31 09:08:06.889774;Д. М.;2024-08-12 10:07:36.196164;Д. М.;;Д. М.;Д. М.;;0|qoek5w:;86400;;Линейная деятельность;Отменен инициатором
4648307;Система. Движок;Задача;Закрыто;Normal;Средний;PPFW-2796;[UX] Подготовка ИПР;2024-07-31 09:10:04.910575;М. Я.;2024-08-08 08:50:21.497384;М. Я.;;М. Я.;М. Я.;;0|qoejng:;14400;14400;Линейная деятельность;Готово
4648339;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7643;[BA] ТЗ по требованиям стандартных решений;2024-07-31 09:10:43.592193;Н. С.;2024-08-09 07:41:38.172463;Н. С.;4114445;Н. С.;П. Л.;;0|qoejgc:;57600;;Новая функциональность;Готово
4648373;Система.Таск-трекер;Задача;Закрыто;Normal;Средний;PPTS-8039;[AQA] Поддержка автотестов.;2024-07-31 09:11:22.275579;Д. М.;2024-08-14 13:05:24.991158;Д. М.;;Д. М.;Д. М.;;0|qoej9g:;86400;86400;Линейная деятельность;Готово
4648593;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7644;"[BA] Механизм ""Избранного"" документов/публикаций";2024-07-31 09:15:15.653825;Н. С.;2024-08-13 12:02:06.101853;Н. С.;4463870;Н. С.;П. Л.;;0|qoei2k:;57600;;Новая функциональность;Готово
4649271;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7645;[QA] Интеграционый контент (тестирование);2024-07-31 09:27:49.051453;Н. С.;2024-08-13 15:53:08.524837;Р. Е.;4318651;Д. П.;Н. С.;;0|qoeecc:;28800;28800;Новая функциональность;Готово
4649315;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7646;[QA][Тестирование] Ретест таблиц со стики хедерами;2024-07-31 09:28:49.083025;Д. П.;2024-08-09 14:09:04.075859;Т. Ч.;4463870;Т. Ч.;П. Л.;;0|qoee2s:;43200;43200;Новая функциональность;Готово
4649325;Система.Таск-трекер;Подзадача;Закрыто;Normal;Средний;PPTS-8041;[QA] Дашборд. WebSocket. Тест дизайн;2024-07-31 09:29:01.287231;Б. П.;2024-08-13 13:52:02.222511;Б. П.;4317974;Б. П.;Б. П.;;0|qoee18:;86400;;;
4649371;Система.Таск-трекер;Подзадача;Закрыто;Normal;Высокий;PPTS-8042; [QA] Дашборд. Ревью аналитики Виджеты, дашборды, вебсокеты;2024-07-31 09:30:00.945079;Б. П.;2024-08-13 08:47:33.285879;А. Г.;4333864;Б. П.;Б. П.;;0|qoeds4:;28800;;;
4649537;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7647;[QA] Ограничение количества данных в фрагменте (тест-кейсы);2024-07-31 09:33:10.268428;Н. С.;2024-08-13 14:20:22.149191;В. Д.;4463870;В. Д.;Н. С.;;0|qoecvg:;43200;43200;Новая функциональность;Готово
4649565;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7648;[QA] Добавление атрибута link в виджет согласования (тест-кейсы);2024-07-31 09:33:38.975417;Н. С.;2024-08-13 14:20:15.201692;В. Д.;4463870;В. Д.;Н. С.;;0|qoecpo:;14400;14400;Новая функциональность;Готово
4649590;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5613;[BA] DrawIO: интерактивный просмотр диаграммы. Груминг;2024-07-31 09:34:09.641469;А. П.;2024-08-02 18:40:58.248293;А. П.;4449350;А. П.;А. П.;;0|qoecks:;14400;14400;;Готово
4649592;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7649;[QA] Интеграция с поиском (тест-кейсы);2024-07-31 09:34:10.537723;Н. С.;2024-08-13 15:40:40.912758;Р. Е.;4463870;Д. П.;Н. С.;;0|qoeckc:;14400;14400;Новая функциональность;Готово
4649615;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7650;[AQA] Актуализация API;2024-07-31 09:34:36.437793;П. Х.;2024-08-13 14:55:30.685309;П. Х.;2821298;П. Х.;Д. П.;;0|qoecfg:;86400;86400;Новая функциональность;Готово
4649706;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7651;[AQA] Написание АТ;2024-07-31 09:36:14.657814;П. Х.;2024-08-13 14:58:07.730502;П. Х.;2821298;П. Х.;Д. П.;;0|qoebx8:;86400;86400;Новая функциональность;Готово
4649729;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7652;[AQA] Актуализация UI;2024-07-31 09:36:56.110069;П. Х.;2024-08-13 14:54:24.277522;П. Х.;2821298;П. Х.;Д. П.;;0|qoebsc:;86400;86400;Новая функциональность;Готово
4649797;Система.Вики;Задача;Закрыто;Normal;Средний;PPWI-5614;[QA] [Макрос Код iframe] Тестирование;2024-07-31 09:38:09.458037;А. П.;2024-09-10 06:24:40.854118;М. Д.;3207618;М. Д.;Д. М.;;0|qoebes:;144000;144000;Новая функциональность;Готово
4649838;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7653;[QA][Тестирование]Сравнение фрагментов с интеграционным контекстом;2024-07-31 09:38:55.368775;Н. С.;2024-08-13 15:40:25.208790;Р. Е.;4318651;Д. П.;Н. С.;;0|qoeb7o:;14400;14400;Новая функциональность;Готово
4649862;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7654;[QA][Тест-кейсы]Сравнение фрагментов с интеграционным контекстом;2024-07-31 09:39:21.182627;Н. С.;2024-08-14 01:06:40.219810;Д. П.;4318651;Д. П.;Н. С.;;0|qoeb2s:;14400;14400;Новая функциональность;Готово
4650251;Система.Таск-трекер;Подзадача;Закрыто;Normal;Высокий;PPTS-8043;[BE] Дашборд. Refresh token;2024-07-31 09:45:59.393000;А. А.;2024-08-22 13:52:52.453011;И. Ш.;4441011;И. Ш.;А. А.;;0|qoe8ws:;57600;;;Готово
